physical time,Temperature Supply,Target T ,Outdoor T ,Monitoring Points T1,Monitoring Points T2,Monitoring Points T3,Monitoring Points T4
2022/2/12 4:00,44.02,42.4,-1,19.91,20.2,22.78,21.77
2022/2/12 4:10,43.97,44,0,19.91,20.2,22.78,21.77
2022/2/12 4:20,45.29,44,0,19.91,20.12,22.79,21.77
2022/2/12 4:30,43.97,44,0,19.89,20.12,22.79,21.74
2022/2/12 4:40,44.87,45,0,19.89,20.12,22.79,21.74
2022/2/12 4:50,46.62,45,0,19.89,20.16,22.75,21.74
2022/2/12 5:00,43.82,45,0,19.84,20.16,22.75,21.68
2022/2/12 5:10,46.19,45,0,19.84,20.16,22.75,21.68
2022/2/12 5:20,44.71,45,0,19.84,20.73,22.72,21.68
2022/2/12 5:30,44.85,45,0,19.88,20.73,22.72,21.74
2022/2/12 5:40,45.35,45,0,19.88,20.73,22.72,21.74
2022/2/12 5:50,44.85,45,0,19.88,20.12,22.69,21.74
2022/2/12 6:00,45.29,45,0,19.89,20.12,22.69,21.73
2022/2/12 6:10,46.17,45,0,19.89,20.12,22.69,21.73
2022/2/12 6:20,45.13,45,0,19.89,20.09,22.69,21.73
2022/2/12 6:30,45.14,45,0,19.89,20.09,22.69,21.7
2022/2/12 6:40,45.29,45,0,19.89,20.09,22.69,21.7
2022/2/12 6:50,44.85,45,0,19.89,20.04,22.67,21.7
2022/2/12 7:00,44.72,45,0,19.88,20.04,22.67,21.65
2022/2/12 7:10,44.71,45,0,19.88,20.04,22.67,21.65
2022/2/12 7:20,45.29,45,0,19.88,20.05,22.65,21.65
2022/2/12 7:30,45.15,45,0,19.87,20.05,22.65,21.7
2022/2/12 7:40,45.44,45,0,19.87,20.05,22.65,21.7
2022/2/12 7:50,45.29,45,0,19.87,20.05,22.55,21.7
2022/2/12 8:00,45.44,45,0,19.88,20.05,22.55,21.62
2022/2/12 8:10,45.29,44,0,19.88,20.05,22.55,21.62
2022/2/12 8:20,45.34,44,0,19.88,20.04,22.54,21.62
2022/2/12 8:30,45.3,44,0,19.87,20.04,22.54,21.57
2022/2/12 8:40,45.44,43,0,19.87,20.04,22.54,21.57
2022/2/12 8:50,45.34,43,0,19.87,20.05,22.59,21.57
2022/2/12 9:00,45.29,43,0,19.88,20.05,22.59,21.57
2022/2/12 9:10,45.44,43,0,19.88,20.05,22.59,21.61
2022/2/12 9:20,45.43,43,0,19.88,20.05,22.5,21.61
2022/2/12 9:30,45.29,43,0,19.84,20.05,22.5,21.61
2022/2/12 9:40,45.31,43,0,19.84,20.05,22.5,20.55
2022/2/12 9:50,45.3,43,0,19.84,19.92,22.54,20.55
2022/2/12 10:00,45.39,43,0,19.85,19.92,22.54,20.55
2022/2/12 10:10,45.44,43,0,19.85,19.92,22.54,18.43
2022/2/12 10:20,45.38,43,0,19.85,19.98,22.4,18.43
2022/2/12 10:30,45.3,43,0,19.82,19.98,22.4,18.43
2022/2/12 10:40,45.43,43,0,19.82,19.98,22.4,19.49
2022/2/12 10:50,45.44,43,0,19.82,20.16,22.34,19.49
2022/2/12 11:00,45.3,43,0,19.85,20.16,22.34,19.49
2022/2/12 11:10,45.44,43,0,19.85,20.16,22.34,20.8
2022/2/12 11:20,45.44,43,0,19.85,20.15,22.25,20.8
2022/2/12 11:30,45.44,43,0,20.04,20.15,22.25,20.8
2022/2/12 11:40,45.3,42.4,1,20.04,20.15,22.25,21.07
2022/2/12 11:50,45.44,42.4,1,20.04,19.89,22.41,21.07
2022/2/12 12:00,45.29,42.4,1,20.19,19.89,22.41,21.07
2022/2/12 12:10,45.44,42.4,1,20.19,19.89,22.41,21.37
2022/2/12 12:20,45.44,42.4,1,20.19,20.08,22.62,21.37
2022/2/12 12:30,45.44,42.4,1,20.36,20.08,22.62,21.37
2022/2/12 12:40,45.29,42.4,1,20.36,20.08,22.62,21.44
2022/2/12 12:50,45.3,42.4,1,20.36,20.17,22.76,21.44
2022/2/12 13:00,45.31,42.4,1,20.45,20.17,22.76,21.44
2022/2/12 13:10,45.41,42.4,1,20.45,20.17,22.76,21.25
2022/2/12 13:20,45.44,42.4,1,20.45,19.92,22.71,21.25
2022/2/12 13:30,45.44,42.4,1,20.55,19.92,22.71,21.25
2022/2/12 13:40,45.44,42.4,1,20.55,19.92,22.71,21.51
2022/2/12 13:50,45.44,42.4,1,20.55,20.11,22.61,21.51
2022/2/12 14:00,45.44,42.4,1,20.6,20.11,22.61,21.51
2022/2/12 14:10,45.44,41.8,2,20.6,20.11,22.61,21.56
2022/2/12 14:20,45.59,41.8,2,20.6,19.78,22.3,21.56
2022/2/12 14:30,45.44,41.8,2,21.27,19.78,22.3,21.56
2022/2/12 14:40,45.4,41.8,2,21.27,19.78,22.3,21.68
2022/2/12 14:50,45.26,41.8,2,21.27,19.79,22.5,21.68
2022/2/12 15:00,45.29,41.8,2,21.01,19.79,22.5,21.68
2022/2/12 15:10,45.29,41.8,2,21.01,19.79,22.5,21.7
2022/2/12 15:20,45.15,41.8,2,21.01,19.84,22.43,21.7
2022/2/12 15:30,45.29,41.8,2,21.11,19.84,22.43,21.7
2022/2/12 15:40,45.29,41.8,2,21.11,19.84,22.43,21.54
2022/2/12 15:50,45.15,41.8,2,21.11,19.78,22.55,21.54
2022/2/12 16:00,45.29,41.8,2,21.17,19.78,22.55,21.54
2022/2/12 16:10,45.29,42.8,2,21.17,19.78,22.55,21.48
2022/2/12 16:20,45.29,42.8,2,21.17,19.93,22.46,21.48
2022/2/12 16:30,45.29,42.8,2,20.86,19.93,22.46,21.48
2022/2/12 16:40,45.29,43.8,2,20.86,19.93,22.46,20.96
2022/2/12 16:50,45.44,43.8,2,20.86,19.99,22.46,20.96
2022/2/12 17:00,45.41,43.8,2,20.66,19.99,22.46,20.96
2022/2/12 17:10,45.29,43.8,2,20.66,19.99,22.46,21.33
2022/2/12 17:20,45.36,43.8,2,20.66,20.04,22.48,21.33
2022/2/12 17:30,45.42,43.8,2,20.63,20.04,22.48,21.33
2022/2/12 17:40,45.29,43.8,2,20.63,20.04,22.48,21.41
2022/2/12 17:50,45.43,43.8,2,20.63,20.06,22.48,21.41
2022/2/12 18:00,45.29,43.8,2,20.56,20.06,22.48,21.41
2022/2/12 18:10,45.44,43.8,2,20.56,20.06,22.48,20.74
2022/2/12 18:20,45.44,43.8,2,20.56,20.05,22.47,20.74
2022/2/12 18:30,45.44,43.8,2,20.52,20.05,22.47,20.74
2022/2/12 18:40,45.42,43.8,2,20.52,20.05,22.47,21.36
2022/2/12 18:50,45.29,43.8,2,20.52,19.99,22.69,21.36
2022/2/12 19:00,45.31,43.8,2,20.47,19.99,22.69,21.36
2022/2/12 19:10,45.44,44.4,1,20.47,19.99,22.69,20.37
2022/2/12 19:20,45.44,44.4,1,20.47,20,22.61,20.37
2022/2/12 19:30,45.44,44.4,1,20.56,20,22.61,20.37
2022/2/12 19:40,45.44,44.4,1,20.56,20,22.61,21.47
2022/2/12 19:50,45.29,44.4,1,20.56,20.04,23.13,21.47
2022/2/12 20:00,45.29,44.4,1,20.57,20.04,23.13,21.47
2022/2/12 20:10,45.36,44.4,1,20.57,20.04,23.13,21.58
2022/2/12 20:20,45.33,44.4,1,20.57,18.52,22.64,21.58
2022/2/12 20:30,45.44,44.4,1,20.55,18.52,22.64,21.58
2022/2/12 20:40,45.29,45,0,20.55,18.52,22.64,21.51
2022/2/12 20:50,45.29,45,0,20.55,19.44,22.59,21.51
2022/2/12 21:00,45.29,45,0,20.52,19.44,22.59,21.51
2022/2/12 21:10,45.44,45,0,20.52,19.44,22.59,21.53
2022/2/12 21:20,45.31,45,0,20.52,19.82,22.64,21.53
2022/2/12 21:30,45.15,45,0,20.52,19.82,22.64,21.53
2022/2/12 21:40,45.29,45,0,20.52,19.82,22.64,21.61
2022/2/12 21:50,45.29,45,0,20.52,20.06,22.62,21.61
2022/2/12 22:00,45.15,45,0,20.53,20.06,22.62,21.61
2022/2/12 22:10,46.51,45.4,-1,20.53,20.06,22.62,21.61
2022/2/12 22:20,45.59,45.4,-1,20.53,19.95,22.57,21.57
2022/2/12 22:30,46.62,45.4,-1,20.5,19.95,22.57,21.57
2022/2/12 22:40,44.71,45.4,-1,20.5,19.95,22.57,21.58
2022/2/12 22:50,44.56,45.4,-1,20.5,20.05,22.59,21.58
2022/2/12 23:00,45.44,45.4,-1,20.39,20.05,22.59,21.58
2022/2/12 23:10,45.44,44.4,-1,20.39,20.05,22.59,21.58
2022/2/12 23:20,45.15,44.4,-1,20.39,20.09,22.54,21.58
2022/2/12 23:30,45.15,44.4,-1,20.38,20.09,22.54,21.58
2022/2/12 23:40,45,42.4,-1,20.38,20.09,22.54,21.6
2022/2/12 23:50,45.15,42.4,-1,20.38,19.88,22.54,21.6
2022/2/13 0:00,44.97,42.4,-1,20.32,19.88,22.54,21.6
2022/2/13 0:10,45,42.4,-1,20.32,19.88,22.54,21.56
2022/2/13 0:20,44.85,42.4,-1,20.32,19.91,22.59,21.56
2022/2/13 0:30,44.99,42.4,-1,20.33,19.91,22.59,21.56
2022/2/13 0:40,44.85,42.8,-2,20.33,19.91,22.59,21.53
2022/2/13 0:50,44.88,42.8,-2,20.33,19.89,22.57,21.53
2022/2/13 1:00,44.85,42.8,-2,20.07,19.89,22.57,21.53
2022/2/13 1:10,44.85,42.8,-2,20.07,19.89,22.57,21.5
2022/2/13 1:20,44.74,42.8,-2,20.07,19.85,22.65,21.5
2022/2/13 1:30,45,42.8,-2,19.94,19.85,22.65,21.5
2022/2/13 1:40,44.88,42.8,-2,19.94,19.85,22.65,21.43
2022/2/13 1:50,44.85,42.8,-2,19.94,19.89,22.61,21.43
2022/2/13 2:00,44.85,42.8,-2,19.82,19.89,22.61,21.43
2022/2/13 2:10,44.71,42.8,-2,19.82,19.89,22.61,21.43
2022/2/13 2:20,44.85,42.8,-2,19.82,19.81,22.59,21.43
2022/2/13 2:30,45,42.8,-2,19.7,19.81,22.59,21.43
2022/2/13 2:40,44.73,42.8,-2,19.7,19.81,22.59,21.41
2022/2/13 2:50,44.85,42.8,-2,19.7,19.78,22.62,21.41
2022/2/13 3:00,44.71,42.8,-2,19.7,19.78,22.62,21.41
2022/2/13 3:10,44.71,42.8,-2,19.7,19.78,22.62,21.41
2022/2/13 3:20,44.98,42.8,-2,19.7,19.75,22.57,21.43
2022/2/13 3:30,44.71,42.8,-2,19.66,19.75,22.57,21.43
2022/2/13 3:40,44.71,42.8,-2,19.66,19.75,22.57,21.36
2022/2/13 3:50,44.85,42.8,-2,19.66,19.81,22.61,21.36
2022/2/13 4:00,44.85,42.8,-2,19.63,19.81,22.61,21.36
2022/2/13 4:10,46.03,44.8,-2,19.63,19.81,22.61,21.37
2022/2/13 4:20,44.41,44.8,-2,19.63,19.72,22.61,21.37
2022/2/13 4:30,44.29,44.8,-2,19.74,19.72,22.61,21.37
2022/2/13 4:40,48.24,45.8,-2,19.74,19.72,22.61,21.4
2022/2/13 4:50,44.56,45.8,-2,19.74,19.74,22.61,21.4
2022/2/13 5:00,47.65,45.8,-2,19.7,19.74,22.61,21.4
2022/2/13 5:10,45.15,45.8,-2,19.7,19.74,22.61,21.33
2022/2/13 5:20,47.78,45.8,-2,19.7,19.69,22.61,21.33
2022/2/13 5:30,44.85,45.8,-2,19.63,19.69,22.61,21.33
2022/2/13 5:40,47.06,45.8,-2,19.63,19.69,22.61,21.31
2022/2/13 5:50,45.44,45.8,-2,19.63,19.62,22.58,21.31
2022/2/13 6:00,45.88,45.8,-2,19.5,19.62,22.58,21.31
2022/2/13 6:10,45.29,45.8,-2,19.5,19.62,22.58,21.3
2022/2/13 6:20,45.55,45.8,-2,19.5,19.64,22.58,21.3
2022/2/13 6:30,46.87,45.8,-2,19.41,19.64,22.58,21.3
2022/2/13 6:40,45.29,45.8,-2,19.41,19.64,22.58,21.29
2022/2/13 6:50,46.62,45.8,-2,19.41,19.64,22.58,21.29
2022/2/13 7:00,46.03,45.8,-2,19.36,19.64,22.58,21.29
2022/2/13 7:10,45.88,45.8,-2,19.36,19.64,22.58,21.36
2022/2/13 7:20,45.88,45.8,-2,19.36,19.66,22.59,21.36
2022/2/13 7:30,45.88,45.8,-2,19.34,19.66,22.59,21.36
2022/2/13 7:40,46.03,45.8,-2,19.34,19.66,22.59,21.31
2022/2/13 7:50,45.29,45.8,-2,19.34,19.65,22.55,21.31
2022/2/13 8:00,45.88,45.8,-2,19.25,19.65,22.55,21.31
2022/2/13 8:10,46.18,44.8,-2,19.25,19.65,22.55,20.95
2022/2/13 8:20,46.36,44.8,-2,19.25,19.69,22.33,20.95
2022/2/13 8:30,46.32,44.8,-2,19.2,19.69,22.33,20.95
2022/2/13 8:40,46.47,43.8,-2,19.2,19.69,22.33,21.37
2022/2/13 8:50,46.47,43.8,-2,19.2,19.61,22.27,21.37
2022/2/13 9:00,46.44,43.8,-2,19.19,19.61,22.27,21.37
2022/2/13 9:10,46.47,44.6,-4,19.19,19.61,22.27,21.11
2022/2/13 9:20,46.53,44.6,-4,19.19,19.6,22.44,21.11
2022/2/13 9:30,46.32,44.6,-4,19.12,19.6,22.44,21.11
2022/2/13 9:40,46.47,44.6,-4,19.12,19.6,22.44,19.39
2022/2/13 9:50,46.32,44.6,-4,19.12,19.62,22.04,19.39
2022/2/13 10:00,46.18,44.6,-4,19.19,19.62,22.04,19.39
2022/2/13 10:10,45.88,44.2,-3,19.19,19.62,22.04,19.22
2022/2/13 10:20,46.03,44.2,-3,19.19,19.6,22.1,19.22
2022/2/13 10:30,45.88,44.2,-3,19.15,19.6,22.1,19.22
2022/2/13 10:40,45.74,44.6,-4,19.15,19.6,22.1,19.4
2022/2/13 10:50,45.74,44.6,-4,19.15,19.72,22.14,19.4
2022/2/13 11:00,45.74,44.6,-4,19.22,19.72,22.14,19.4
2022/2/13 11:10,45.73,44.6,-4,19.22,19.72,22.14,20.88
2022/2/13 11:20,45.44,44.6,-4,19.22,19.76,22.23,20.88
2022/2/13 11:30,45.44,44.6,-4,19.33,19.76,22.23,20.88
2022/2/13 11:40,45.59,44.6,-4,19.33,19.76,22.23,20.04
2022/2/13 11:50,45.29,44.6,-4,19.33,19.39,22.04,20.04
2022/2/13 12:00,45.44,44.6,-4,19.49,19.39,22.04,20.04
2022/2/13 12:10,45.44,44.6,-4,19.49,19.39,22.04,19.06
2022/2/13 12:20,45.44,44.6,-4,19.49,19.66,22.41,19.06
2022/2/13 12:30,45.44,44.6,-4,19.12,19.66,22.41,19.06
2022/2/13 12:40,45.44,44.6,-4,19.12,19.66,22.41,20.93
2022/2/13 12:50,45.44,44.6,-4,19.12,19.71,22.4,20.93
2022/2/13 13:00,45.44,44.6,-4,18.64,19.71,22.4,20.93
2022/2/13 13:10,45.15,45,-5,18.64,19.71,22.4,18.82
2022/2/13 13:20,45.44,45,-5,18.64,19.62,22.34,18.82
2022/2/13 13:30,45.38,45,-5,18.44,19.62,22.34,18.82
2022/2/13 13:40,45.29,45,-5,18.44,19.62,22.34,20.37
2022/2/13 13:50,45.29,45,-5,18.44,19.53,22.43,20.37
2022/2/13 14:00,45.44,45,-5,18.31,19.53,22.43,20.37
2022/2/13 14:10,45.44,45,-5,18.31,19.53,22.43,20.82
2022/2/13 14:20,45.29,45,-5,18.31,19.51,22.4,20.82
2022/2/13 14:30,45.18,45,-5,18.37,19.51,22.4,20.82
2022/2/13 14:40,45.44,44.6,-4,18.37,19.51,22.4,20.8
2022/2/13 14:50,45.44,44.6,-4,18.37,19.68,22.27,20.8
2022/2/13 15:00,45.43,44.6,-4,19.27,19.68,22.27,20.8
2022/2/13 15:10,45.13,45,-5,19.27,19.68,22.27,20.88
2022/2/13 15:20,45.29,45,-5,19.27,19.65,22.05,20.88
2022/2/13 15:30,45.44,45,-5,19.99,19.65,22.05,20.88
2022/2/13 15:40,45.33,44.6,-4,19.99,19.65,22.05,20.9
2022/2/13 15:50,45.34,44.6,-4,19.99,19.68,22.05,20.9
2022/2/13 16:00,45.32,44.6,-4,20.31,19.68,22.05,20.9
2022/2/13 16:10,46.76,45.6,-4,20.31,19.68,22.05,20.92
2022/2/13 16:20,44.71,45.6,-4,20.31,19.53,21.46,20.92
2022/2/13 16:30,46.91,45.6,-4,20.62,19.53,21.46,20.92
2022/2/13 16:40,46.62,46.6,-4,20.62,19.53,21.46,20.82
2022/2/13 16:50,46.74,46.6,-4,20.62,19.55,21.81,20.82
2022/2/13 17:00,46.87,46.6,-4,20.76,19.55,21.81,20.82
2022/2/13 17:10,46.76,46.6,-4,20.76,19.55,21.81,20.8
2022/2/13 17:20,46.47,46.6,-4,20.76,19.45,22.08,20.8
2022/2/13 17:30,46.91,46.6,-4,20.69,19.45,22.08,20.8
2022/2/13 17:40,46.07,46.6,-4,20.69,19.45,22.08,20.85
2022/2/13 17:50,47.65,46.6,-4,20.69,19.53,19.93,20.85
2022/2/13 18:00,46.47,46.6,-4,20.84,19.53,19.93,20.85
2022/2/13 18:10,48.82,47,-5,20.84,19.53,19.93,20.89
2022/2/13 18:20,46.03,47,-5,20.84,19.55,21.46,20.89
2022/2/13 18:30,48.38,47,-5,21.14,19.55,21.46,20.89
2022/2/13 18:40,46.62,47,-5,21.14,19.55,21.46,20.58
2022/2/13 18:50,48.24,47,-5,21.14,19.45,22.03,20.58
2022/2/13 19:00,46.18,47,-5,21.17,19.45,22.03,20.58
2022/2/13 19:10,48.09,47,-5,21.17,19.45,22.03,21.06
2022/2/13 19:20,46.18,47,-5,21.17,19.5,22.43,21.06
2022/2/13 19:30,47.5,47,-5,21.18,19.5,22.43,21.06
2022/2/13 19:40,47.44,47,-5,21.18,19.5,22.43,21.22
2022/2/13 19:50,47.65,47,-5,21.18,19.6,22.4,21.22
2022/2/13 20:00,47.22,47,-5,20.98,19.6,22.4,21.22
2022/2/13 20:10,46.47,47,-5,20.98,19.6,22.4,21.14
2022/2/13 20:20,48.53,47,-5,20.98,19.68,22.4,21.14
2022/2/13 20:30,46.32,47,-5,20.46,19.68,22.4,21.14
2022/2/13 20:40,48.24,47,-5,20.46,19.68,22.4,21.02
2022/2/13 20:50,47.65,47,-5,20.46,19.75,22.47,21.02
2022/2/13 21:00,47.65,47,-5,20.28,19.75,22.47,21.02
2022/2/13 21:10,50.29,47,-5,20.28,19.75,22.47,21
2022/2/13 21:20,46.18,47,-5,20.28,19.72,22.54,21
2022/2/13 21:30,48.09,47,-5,20.16,19.72,22.54,21
2022/2/13 21:40,46.62,47,-5,20.16,19.72,22.54,21.05
2022/2/13 21:50,47.35,47,-5,20.16,19.66,22.5,21.05
2022/2/13 22:00,48.26,47,-5,19.94,19.66,22.5,21.05
2022/2/13 22:10,46.03,47,-5,19.94,19.66,22.5,21.03
2022/2/13 22:20,48.38,47,-5,19.94,19.68,22.47,21.03
2022/2/13 22:30,46.47,47,-5,19.67,19.68,22.47,21.03
2022/2/13 22:40,47.06,47,-5,19.67,19.68,22.47,21.03
2022/2/13 22:50,46.76,47,-5,19.67,19.81,22.57,21.03
2022/2/13 23:00,46.76,47,-5,19.57,19.81,22.57,21.03
2022/2/13 23:10,46.7,46,-5,19.57,19.81,22.57,21
2022/2/13 23:20,46.62,46,-5,19.57,19.65,22.54,21
2022/2/13 23:30,46.64,46,-5,19.47,19.65,22.54,21
2022/2/13 23:40,46.52,44,-5,19.47,19.65,22.54,21.06
2022/2/13 23:50,46.18,44,-5,19.47,19.53,22.52,21.06
2022/2/14 0:00,46.32,44,-5,19.41,19.53,22.52,21.06
2022/2/14 0:10,46.19,44,-5,19.41,19.53,22.52,21.03
2022/2/14 0:20,46.18,44,-5,19.41,19.38,22.48,21.03
2022/2/14 0:30,46.12,44,-5,19.31,19.38,22.48,21.03
2022/2/14 0:40,46.18,44,-5,19.31,19.38,22.48,20.98
2022/2/14 0:50,46.16,44,-5,19.31,19.41,22.51,20.98
2022/2/14 1:00,46.18,44,-5,19.26,19.41,22.51,20.98
2022/2/14 1:10,46.18,44,-5,19.26,19.41,22.51,21
2022/2/14 1:20,46.18,44,-5,19.26,19.27,22.5,21
2022/2/14 1:30,46.03,44,-5,19.63,19.27,22.5,21
2022/2/14 1:40,46.16,44,-5,19.63,19.27,22.5,20.98
2022/2/14 1:50,46.18,44,-5,19.63,19.31,22.52,20.98
2022/2/14 2:00,46.03,44,-5,19.63,19.31,22.52,20.98
2022/2/14 2:10,46.18,44,-5,19.63,19.31,22.52,20.92
2022/2/14 2:20,46.03,44,-5,19.63,19.28,22.52,20.92
2022/2/14 2:30,46.03,44,-5,19.64,19.28,22.52,20.92
2022/2/14 2:40,46.03,44,-5,19.64,19.28,22.52,20.85
2022/2/14 2:50,46.03,44,-5,19.64,19.23,22.46,20.85
2022/2/14 3:00,46.03,44,-5,20.18,19.23,22.46,20.85
2022/2/14 3:10,46.03,44,-5,20.18,19.23,22.46,20.83
2022/2/14 3:20,46.03,44,-5,20.18,19.13,22.43,20.83
2022/2/14 3:30,46.03,44,-5,19.67,19.13,22.43,20.83
2022/2/14 3:40,46.17,44,-5,19.67,19.13,22.43,20.8
2022/2/14 3:50,46.03,44,-5,19.67,19.1,22.38,20.8
2022/2/14 4:00,46.03,44,-5,19.57,19.1,22.38,20.8
2022/2/14 4:10,47.35,46,-5,19.57,19.1,22.38,20.78
2022/2/14 4:20,45.29,46,-5,19.57,19.1,22.33,20.78
2022/2/14 4:30,47.35,46,-5,19.49,19.1,22.33,20.78
2022/2/14 4:40,48.09,47,-5,19.49,19.1,22.33,20.71
2022/2/14 4:50,46.76,47,-5,19.49,19.02,22.33,20.71
2022/2/14 5:00,48.68,47,-5,19.45,19.02,22.33,20.71
2022/2/14 5:10,46.91,47,-5,19.45,19.02,22.33,20.71
2022/2/14 5:20,47.36,47,-5,19.45,19.03,22.3,20.71
2022/2/14 5:30,47.65,47,-5,19.45,19.03,22.3,20.71
2022/2/14 5:40,46.62,47,-5,19.45,19.03,22.3,20.65
2022/2/14 5:50,48.68,47,-5,19.45,18.94,22.3,20.65
2022/2/14 6:00,46.03,47,-5,19.37,18.94,22.3,20.65
2022/2/14 6:10,48.44,47,-5,19.37,18.94,22.3,20.66
2022/2/14 6:20,46.76,47,-5,19.37,18.89,22.27,20.66
2022/2/14 6:30,46.91,47,-5,19.34,18.89,22.27,20.66
2022/2/14 6:40,47.35,47,-5,19.34,18.89,22.27,20.6
2022/2/14 6:50,46.76,47,-5,19.34,18.82,22.24,20.6
2022/2/14 7:00,48.66,47,-5,19.27,18.82,22.24,20.6
2022/2/14 7:10,47.21,47,-5,19.27,18.82,22.24,20.59
2022/2/14 7:20,46.78,47,-5,19.27,18.8,22.24,20.59
2022/2/14 7:30,46.47,47,-5,19.23,18.8,22.24,20.59
2022/2/14 7:40,47.35,47,-5,19.23,18.8,22.24,20.59
2022/2/14 7:50,47.35,47,-5,19.23,18.83,22.14,20.59
2022/2/14 8:00,46.32,47,-5,19.23,18.83,22.14,20.59
2022/2/14 8:10,47.5,46,-5,19.23,18.83,22.14,20.59
2022/2/14 8:20,47.35,46,-5,19.23,18.76,22.15,20.59
2022/2/14 8:30,47.32,46,-5,19.01,18.76,22.15,20.59
2022/2/14 8:40,47.35,46.9,-9,19.01,18.76,22.15,20.54
2022/2/14 8:50,47.5,46.9,-9,19.01,18.69,22.13,20.54
2022/2/14 9:00,47.5,46.9,-9,19.17,18.69,22.13,20.54
2022/2/14 9:10,47.5,46.9,-9,19.17,18.69,22.13,20.48
2022/2/14 9:20,47.63,46.9,-9,19.17,18.8,22.03,20.48
2022/2/14 9:30,48.02,46.9,-9,19.5,18.8,22.03,20.48
2022/2/14 9:40,47.94,46.2,-8,19.5,18.8,22.03,18.91
2022/2/14 9:50,47.79,46.2,-8,19.5,18.72,21.97,18.91
2022/2/14 10:00,47.5,46.2,-8,19.66,18.72,21.97,18.91
2022/2/14 10:10,48.12,46.2,-8,19.66,18.72,21.97,20.07
2022/2/14 10:20,47.94,46.2,-8,19.66,18.82,22.05,20.07
2022/2/14 10:30,48.09,46.2,-8,19.82,18.82,22.05,20.07
2022/2/14 10:40,48.09,45.8,-7,19.82,18.82,22.05,20.69
2022/2/14 10:50,48.09,45.8,-7,19.82,19.5,21.99,20.69
2022/2/14 11:00,45.29,45.8,-7,19.56,19.5,21.99,20.69
2022/2/14 11:10,48.38,45.4,-6,19.56,19.5,21.99,20.31
2022/2/14 11:20,47.94,45.4,-6,19.56,18.87,22.25,20.31
2022/2/14 11:30,48.09,45.4,-6,19.2,18.87,22.25,20.31
2022/2/14 11:40,48.09,45,-5,19.2,18.87,22.25,20.28
2022/2/14 11:50,48.09,45,-5,19.2,18.89,22.28,20.28
2022/2/14 12:00,48.24,45,-5,19.12,18.89,22.28,20.28
2022/2/14 12:10,48.09,45,-5,19.12,18.89,22.28,18.46
2022/2/14 12:20,48.24,45,-5,19.12,16.93,22.31,18.46
2022/2/14 12:30,48.09,45,-5,19.08,16.93,22.31,18.46
2022/2/14 12:40,47.94,44.6,-4,19.08,16.93,22.31,20
2022/2/14 12:50,47.94,44.6,-4,19.08,18.02,22.13,20
2022/2/14 13:00,47.94,44.6,-4,19.08,18.02,22.13,20
2022/2/14 13:10,47.94,44.6,-4,19.08,18.02,22.13,20.15
2022/2/14 13:20,47.79,44.6,-4,19.08,17.76,22.25,20.15
2022/2/14 13:30,47.74,44.6,-4,19.31,17.76,22.25,20.15
2022/2/14 13:40,47.75,44.6,-4,19.31,17.76,22.25,20.21
2022/2/14 13:50,47.65,44.6,-4,19.31,17.44,22.13,20.21
2022/2/14 14:00,47.79,44.6,-4,19.05,17.44,22.13,20.21
2022/2/14 14:10,47.79,43.8,-2,19.05,17.44,22.13,20.31
2022/2/14 14:20,47.79,43.8,-2,19.05,18.18,22.18,20.31
2022/2/14 14:30,47.79,43.8,-2,19.15,18.18,22.18,20.31
2022/2/14 14:40,47.71,43.8,-2,19.15,18.18,22.18,20.14
2022/2/14 14:50,47.78,43.8,-2,19.15,18.11,21.99,20.14
2022/2/14 15:00,47.79,43.8,-2,19.53,18.11,21.99,20.14
2022/2/14 15:10,47.65,43.8,-2,19.53,18.11,21.99,20.24
2022/2/14 15:20,47.65,43.8,-2,19.53,18.22,21.7,20.24
2022/2/14 15:30,47.65,43.8,-2,19.52,18.22,21.7,20.24
2022/2/14 15:40,47.52,43.8,-2,19.52,18.22,21.7,20.42
2022/2/14 15:50,47.65,43.8,-2,19.52,18.33,21.77,20.42
2022/2/14 16:00,47.6,43.8,-2,19.53,18.33,21.77,20.42
2022/2/14 16:10,47.75,44.8,-2,19.53,18.33,21.77,20.42
2022/2/14 16:20,47.65,44.8,-2,19.53,18.32,21.74,20.44
2022/2/14 16:30,47.79,44.8,-2,19.49,18.32,21.74,20.44
2022/2/14 16:40,47.82,45.4,-1,19.49,18.32,21.74,20.38
2022/2/14 16:50,47.65,45.4,-1,19.49,18.19,21.77,20.38
2022/2/14 17:00,48.09,45.4,-1,20.07,18.19,21.77,20.38
2022/2/14 17:10,47.82,45.8,-2,20.07,18.19,21.77,20.27
2022/2/14 17:20,47.8,45.8,-2,20.07,18.22,21.33,20.27
2022/2/14 17:30,47.79,45.8,-2,19.56,18.22,21.33,20.27
2022/2/14 17:40,47.79,45.8,-2,19.56,18.22,21.33,20.29
2022/2/14 17:50,47.73,45.8,-2,19.56,18.08,21.61,20.29
2022/2/14 18:00,47.79,45.8,-2,19.49,18.08,21.61,20.29
2022/2/14 18:10,47.79,45.8,-2,19.49,18.08,21.61,20.28
2022/2/14 18:20,47.79,45.8,-2,19.49,18.22,21.72,20.28
2022/2/14 18:30,47.81,45.8,-2,19.4,18.22,21.72,20.28
2022/2/14 18:40,47.65,46.2,-3,19.4,18.22,21.72,19.84
2022/2/14 18:50,47.94,46.2,-3,19.4,17.89,21.84,19.84
