"Physical Time: Physical Time (s)","Inlet1RH Monitor: Surface Average of RH","Inlet1T Monitor: Surface Average of Temperature (C)","RH1 Monitor: Sum of RH","RH10 Monitor: Sum of RH","RH2 Monitor: Sum of RH","RH3 Monitor: Sum of RH","RH4 Monitor: Sum of RH","RH5 Monitor: Sum of RH","RH6 Monitor: Sum of RH","RH7 Monitor: Sum of RH","RH8 Monitor: Sum of RH","RH9 Monitor: Sum of RH","T1 Monitor: Sum of Temperature (C)","T10 Monitor: Sum of Temperature (C)","T2 Monitor: Sum of Temperature (C)","T3 Monitor: Sum of Temperature (C)","T4 Monitor: Sum of Temperature (C)","T5 Monitor: Sum of Temperature (C)","T6 Monitor: Sum of Temperature (C)","T7 Monitor: Sum of Temperature (C)","T8 Monitor: Sum of Temperature (C)","T9 Monitor: Sum of Temperature (C)","velocity Monitor: Surface Average of Velocity: Magnitude (m/s)","wall Monitor: Surface Average of Temperature (C)"
5805600,56.8324799107327,29.9999999999999,58.4345654232085,58.242205293705,58.4645842677705,58.5421219055921,58.7835313520713,58.6384074314926,59.0512232216275,58.5026500521259,59.5987691616774,59.6267864601694,29.3071607494159,29.4040573459893,29.3037671310513,29.258025057781,29.2112423858605,29.2518130613781,29.1259148237589,29.2885848256795,28.8491516573004,28.9000079363665,1,26.9999999999999
5806200,56.8324804887465,29.9999999999999,58.5673974303469,58.3553746340872,58.6221411118605,58.7439201107309,58.9230002968069,58.85279155571,59.2476368397505,58.6551943130134,59.9793515779325,60.0059750452254,29.4215361068826,29.4946470772909,29.4040969506796,29.3630345797104,29.3187850717472,29.3385707147054,29.221797225638,29.3963591792925,28.9753920557252,28.9854767920038,1,26.9999999999999
5806800,56.8324815107238,29.9999999999999,58.5999278173333,58.3377782423502,58.6025290296872,58.7942827047059,58.9104893026495,58.9431977315936,59.2813624034942,58.6416649181892,60.1329213577995,60.1166096268706,29.4523570669861,29.5328072598944,29.4511389574853,29.3931298830685,29.3614291945745,29.3516470025207,29.252226153072,29.4404904087009,28.9957007391461,29.0059050506409,1,26.9999999999999
5807400,56.8324808056598,29.9999999999999,58.5869846857521,58.3241961539184,58.5195266969127,58.7935238159396,58.8773043139944,59.0197256913592,59.2584927701902,58.6235470712278,60.1928201793749,60.1413052605318,29.4672281939193,29.5459547059079,29.4872531147979,29.4057712661929,29.3817207676615,29.339866443406,29.2697762041632,29.4565518254371,28.996306247194,29.012681780615,1,26.9999999999999
5808000,56.8324806260379,29.9999999999999,58.0660603619595,57.9499048217671,57.9943634540113,58.2827403547857,58.3180746557668,58.5057599215173,58.6074160953921,58.1672380257346,59.5466053066979,59.5129910549229,29.6253456865266,29.6603159353715,29.6468834504685,29.5605870450907,29.5502043355236,29.4944605366069,29.4642863542726,29.5951302340745,29.1879775718315,29.1980875721572,1,27.8999999999999
5808600,56.8324802464781,29.9999999999999,57.9784413168112,57.8368330683375,57.8351782627089,58.1178779873788,58.2119120844849,58.3731094241907,58.4416867600361,58.087152153433,59.2780445564915,59.3288662736632,29.65241878445,29.6949583059921,29.6954384679614,29.6106793065371,29.5826317468557,29.5346310710243,29.5142335401591,29.6198713926721,29.2675972806317,29.252807001011,1,27.8999999999999
5809200,56.8324803493153,29.9999999999999,57.9773642583387,57.8174882081864,57.7909381127611,58.0360602085508,58.1973706407108,58.3188697807176,58.4470447192843,58.0677657794857,59.1759681363094,59.2551544955133,29.6529571705312,29.7009574642308,29.7089340235871,29.6353807375552,29.5871755283228,29.5509679896018,29.5128526656697,29.6258904067163,29.2978201928448,29.2746706355635,1,27.8999999999999
5809800,56.8324807016574,29.9999999999999,57.997266206752,57.8476393427599,57.824873629921,58.0335683676142,58.2140434935858,58.2783980648709,58.4777240331772,58.053733074351,59.1973468135895,59.2336379808754,29.6470497083749,29.6919414641887,29.698779096261,29.6361810231266,29.5822534331043,29.563069908084,29.5037993053417,29.6301463978641,29.2916645272643,29.2810641866522,1,27.8999999999999
5810400,56.8324804571313,29.9999999999999,58.019202639998,57.87603472862,57.8795453448458,58.0875616154069,58.2275931647297,58.2670397364601,58.4981122335452,58.0568450702467,59.2621439475562,59.2095587979174,29.6404923649139,29.6834230834444,29.682368165261,29.6200411948925,29.5782240543026,29.5664655846073,29.4977620943709,29.6292296774357,29.2727468596125,29.2881382006092,1,27.8999999999999
5811000,56.8324808345822,29.9999999999999,58.0339823927945,57.8760002647178,57.9183938359283,58.1563332030414,58.2408045726765,58.2855638234655,58.5152862518848,58.0689229824604,59.3222799145942,59.1572448071191,29.636071352234,29.6834356715468,29.6707118980229,29.5994931965342,29.5742879079814,29.5609494132035,29.4926718125813,29.6256198274746,29.2551896092151,29.3034633827644,1,27.8999999999999
5811600,46.242091178433,17,51.3182904150805,52.3632347508356,51.2364353070104,51.3001553292954,50.2569720786527,50.6025912778596,50.3436467959121,50.385303283429,52.8966994864527,50.7039699808749,21.8079014783091,20.9364831146803,21.1558085674769,21.8742145093776,21.8553953265425,21.876758746923,22.0441741594948,21.7945139043646,23.07875997549,22.4285994697244,1,27.1
5812200,46.2420915548858,17,44.6148941162044,45.1105020226887,45.0106562140776,44.4401328069547,43.6535856903206,43.6291402240869,43.0914737781711,44.4165417214021,42.7629210224151,42.0455831688712,19.5125103072922,19.1530553824626,19.1924085796302,19.7488789545351,19.7584511933343,19.7939025642443,20.0318794692212,19.5512078876723,21.1928777997636,20.7552364638078,1,27.1
5812800,46.2420913566507,17,42.2730367957414,42.6450883903208,42.6046906983438,41.7469567750333,41.4475833123298,41.293790612535,40.524544630743,42.1960234919114,38.61773944176,38.920009449766,18.9576448240657,18.7638020746782,18.7880742030101,19.2237887040234,19.2488466589494,19.3128701446645,19.6241565212616,18.9921126797187,20.7562050319079,20.390261387043,1,27.1
5813400,46.2420923652702,17,41.6938445158246,42.1148167880437,42.0955299205121,41.0780744783534,40.8200687247024,40.6265258715594,39.9202154747019,41.4972077930765,37.3730475534181,38.0148344765572,18.7860669867289,18.6095474647586,18.6234932589282,19.0428190143281,19.1193269555295,19.1970532961668,19.480243596885,18.8646381911236,20.6492536123953,20.3042237813507,1,27.1
5814000,46.2420910346187,17,41.5065050946265,42.015892515504,41.9499759401827,40.9697482050872,40.6276424001986,40.3750974530364,39.7454311788786,41.3230545726876,37.0147280163569,37.757159998112,18.7530376073979,18.5537677000323,18.5811848965205,18.9665872552707,19.093970091805,19.1942864493556,19.4471428056752,18.8248148509547,20.6253317258021,20.2860267805131,1,27.1
5814600,46.2420917767324,17,41.461018037952,42.0305117273743,41.9496766309536,40.9514247504979,40.5863272349718,40.2761181749173,39.6895006804905,41.2812387815159,36.9130852188108,37.6476790867087,18.7426683650029,18.5235876811279,18.5548882915757,18.9419544318077,19.0833791755438,19.2064314783909,19.4422930489156,18.8125163718254,20.6209742710839,20.2976241313667,1,27.1
5815200,46.2420946491949,17,39.5711337793873,39.8621196995102,39.3482867982845,38.1783097678495,38.9849906668651,38.1447834313879,38.2484801585348,38.6509517742902,36.0851003496477,35.9939633015418,19.4846833226477,19.3667304106168,19.5757857567249,20.0629879089424,19.7245704080623,20.0759787422662,20.0322417999873,19.8641210433863,20.9777312457235,21.0182062274569,0.5,26.8999999999999
5815800,46.2420935315461,17,38.3457792436278,38.5196550991751,38.3822183796071,37.8443182867615,37.7639738747355,36.4937133728425,36.904565988969,38.1111282334726,35.8212958868765,35.6605809363727,19.9891698320665,19.9161367240891,19.973813317795,20.2019050763993,20.2360215154034,20.7906809418214,20.6089342545436,20.0882741817693,21.0936920912274,21.1666471978803,0.5,26.8999999999999
5816400,46.2420903200857,17,38.1087692676286,38.7136728764863,39.5977281493903,38.3146808787486,37.3275814822481,36.722092961245,36.3118673023846,38.1106734015826,35.5658360976981,35.8715494892964,20.0882757103629,19.8340995421748,19.4704580793006,20.001222780244,20.4231988001314,20.6884175550783,20.8708158457528,20.0874125201212,21.2089029754864,21.0695226657472,0.5,26.8999999999999
5817000,46.2420936179333,17,38.3195987956541,39.2202244494683,40.3223665013932,39.0214703548106,37.3586184931548,37.2832069394313,36.0237513779319,38.3744862097786,35.978541962701,36.4377916344806,19.9987404644098,19.6242552749509,19.1789118417224,19.7060591236855,20.4093372039763,20.44208964071,20.999895851241,19.9756125551474,21.0204556898873,20.8142618463199,0.5,26.8999999999999
5817600,46.242093994762,17,38.55761391909,39.3577492864885,40.4538992454163,39.578589139082,37.5686125946874,37.9111180356807,36.1025094518529,38.7898472199858,36.2295742098117,36.7679061465466,19.8986244837579,19.5677415253228,19.1265363230755,19.4777610154739,20.3184147201699,20.1716443932403,20.964168917887,19.8017974345182,20.9071185634114,20.6675716382813,0.5,26.8999999999999
5818200,46.2420936438654,17,39.0003862850712,40.1472777425589,40.878601180091,40.0235313458346,37.9447451759724,38.4868913758923,36.3850777188002,39.1394579301936,36.414569597164,36.6644202379609,19.7145008246766,19.2485175731603,18.9591307634835,19.2980759908176,20.1572235371234,19.9281463860456,20.8373486838065,19.6571818911763,20.8242330527049,20.7131893188675,0.5,26.8999999999999
5818800,46.2420937339944,17,39.7503671377056,40.5216461531626,41.4581183295076,40.5117458548633,38.5698744999616,38.8086421472284,37.0371702490134,39.5150388946963,36.6752803061101,35.9864857500889,19.4080373890383,19.0996137380026,18.7338906062262,19.1035355491393,19.8933643556371,19.7938669718914,20.5490332561964,19.5034850160386,20.7083277344927,21.0164115237687,0.5,27.1999999999999
5819400,46.2420941445919,17,40.600858724294,40.8981838501958,41.5845026002937,40.7166011635529,39.5241929903878,38.8295979547092,38.3168603988119,40.3572329930597,36.2701244358422,34.7083773426024,19.068302341199,18.9514216261762,18.6852352717445,19.0226914485606,19.4997400425987,19.7851517235916,19.9995430321098,19.1647946068348,20.8887229591666,21.6060493223059,0.5,27.1999999999999
5820000,46.2420944405518,17,40.6122128821219,41.1540141085074,39.6774257508582,39.8305169880232,39.7770131653945,38.4005623525583,38.6371532956905,41.0526548968312,34.8254202158136,34.8897131855482,19.0638160692596,18.8516118097957,19.4375311831669,19.3756555974834,19.3972485811669,19.9643200516166,19.8652370981866,18.8910720216512,21.5510316711576,21.5209004790983,0.5,27.1999999999999
5820600,46.2420949500335,17,40.032014566883,40.6846106388049,37.8612331908044,38.9954176481318,39.5355410117673,38.1029061784299,38.0466889482609,40.747801635798,34.0103188136093,37.4176746227775,19.2946156270746,19.0352753408467,20.192774800558,19.7164895997866,19.4951176531348,20.0899534841909,20.1138058151193,19.0104127242843,21.9385030345271,20.3834239257416,0.5,27.1999999999999
5821200,46.242095467469,17,39.2524367025271,40.0250988753127,38.3573100516131,38.6374255078182,38.9265865466065,37.3181130071783,37.3890967929086,40.0440826274022,34.7655853069084,38.065872531854,19.610721087275,19.2973889054159,19.9825047866662,19.8651211869915,19.7449462401713,20.4265661585883,20.395793724103,19.2897768160131,21.5791193170381,20.10566117491,0.5,27.1999999999999
5821800,46.2420949717088,17,39.3628844186373,40.1000723612938,38.6628661484255,38.7434912574966,38.5554510645761,36.555619509877,37.3288261639694,39.5689056738478,35.4061634119448,37.0423165200263,19.5655087925523,19.2673474406607,19.8545069414748,19.8209228917849,19.8993729864679,20.7613306370155,20.4219171989038,19.4815543926974,21.2811305728844,20.5467553941433,0.5,27.1999999999999
5822400,46.2420937871421,17,40.1614083510299,40.662457773265,39.9997026172213,39.571486788646,38.0795106800819,35.9447821376756,37.4157659657781,39.7804330506772,35.6038487383978,35.6760093979479,19.2428174054729,19.0440005082736,19.307578284215,19.4805046304706,20.0998734824962,21.0352310188439,20.3842484262844,19.3958651735964,21.1903935075574,21.1574131364711,0.5,27.1
5823000,46.2420936515974,17,40.9488796109842,41.3420528776451,41.5673599402439,40.9197311215534,37.922082127049,36.2349767609122,37.7020509062575,40.4848286917475,35.8797563598096,33.7448050974991,18.9315809781654,18.7786937357063,18.6918167236047,18.942981160861,20.1668148234203,20.9044590974645,20.260901839919,19.1141677332369,21.0646963516927,22.0669799422982,0.5,27.1
5823600,46.2420939269449,17,41.3705064035798,40.958607253727,41.5684181275466,41.554727846223,38.3518696153099,36.9566832553229,37.8192560099374,41.3371240751592,36.0109295028695,32.9899647589303,18.7676925427891,18.9277785579583,18.6914097188141,18.6966735303569,19.984793188268,20.5842780349534,20.2107072337778,18.7806008763506,21.0053177623907,22.4385531181278,0.5,27.1
5824200,46.2420937407546,17,41.2682906430327,40.4435202442965,41.0826252946898,40.9974135434705,38.3297757434616,37.5670039786007,37.8718468144874,41.3091714908717,35.9657419448298,34.0921506269953,18.8072512227238,19.1305342366204,18.87938848187,18.9126192280183,19.9940941371794,20.3189550581392,20.1882414498682,18.7914177617823,21.0257453883934,21.8991291537391,0.5,27.1
5824800,46.2420940810527,17,41.0905929299927,40.6713894201587,40.0144686758238,40.1003065888509,38.5094173826886,37.9401850340546,38.3412351584341,41.0658963490528,35.6875315161778,35.6613411984443,18.8762852425187,19.0404812549662,19.3016518236325,19.2672529565137,19.9186430937519,20.1591010621686,19.9892692168722,18.8859073497977,21.1521536773946,21.1641105117498,0.5,27.1
5825400,46.2420945666641,17,40.9644061261501,40.7558750316711,38.410385006996,39.2413292535672,38.5784284325794,38.2151073751547,38.5296385818769,40.6560766358747,35.6858829168275,37.005679987871,18.9255118645107,19.0072368866932,19.9601883102243,19.6152745897768,19.8897630761975,20.0424641172386,19.9101749299491,19.0465155910035,21.1529060972503,20.5627961775869,0.5,27.1
5826000,50.5225109839737,26.9999999999999,46.661652480978,46.0524768606213,44.0380816192462,44.9217116241466,45.1676649495221,44.8848737205303,45.4123795254223,46.8251818144212,42.0790266394822,45.6217934506946,23.4060955149581,24.7867623445857,24.5631506167231,24.1841916050547,24.2560250234018,24.2495509846647,24.1349305525594,23.866653370646,24.0278764806847,24.6289858025107,0.5,27.3
5826600,50.5225108776334,26.9999999999999,48.7258373373831,48.3726827857639,47.3779066108486,47.4547428860981,47.3576660206242,47.2490016686351,47.8865710204923,48.096170833127,45.9608447064533,47.6473493301116,25.5814853583724,26.0366069711746,26.1424703458582,26.0160046037564,26.1933675537149,26.1912841071024,26.0087022457508,25.9901776645225,25.9603569186462,26.2173540585146,0.5,27.3
5827200,50.5225104703273,26.9999999999999,49.8050231792356,49.7026356157678,49.4084622176393,49.3652236249365,48.7907755803702,48.5116003254346,49.1319614924593,49.0809132670138,47.6337118599669,48.7699426704571,26.4105631248934,26.4556121900773,26.6332115235082,26.5731890041072,26.8119080148401,26.8720982537641,26.6773812937784,26.7163413799519,26.8405562168566,26.7214047689727,0.5,27.3
5827800,50.5225100550901,26.9999999999999,50.0857144927338,50.1038824983957,50.0595406603477,50.035734329155,49.8096307355468,49.4790452854609,49.6575771398512,49.7984336016873,48.8649139343916,49.4335550356102,26.8053093748888,26.7763529878571,26.8660578167994,26.8431129284572,26.9149260770822,27.0048332411818,26.9564525780237,26.9259190478263,27.0681603678161,26.951389876108,0.5,27.3
5828400,50.5225100941653,26.9999999999999,50.2505865128728,50.2568715019762,50.2058050732335,50.2291465601243,50.0743894739019,49.9328827124724,49.9677273373052,50.1106873114042,49.5963600018198,49.8170150124705,26.9489445208396,26.9315074756113,26.9786560405154,26.9632442899407,27.0129622884235,27.0533248374078,27.0453667104409,27.0050972902217,27.0982977653771,27.0552229157784,0.5,27.3
5829000,50.5225101981084,26.9999999999999,50.3079458969104,50.3105281035747,50.2663220611937,50.2751335215923,50.149961648468,50.1377227569679,50.1014116261756,50.2433610362985,49.8729437123531,50.0091075946483,27.0117038346005,27.0167169258198,27.02561886561,27.0217016329574,27.0668532633676,27.0693905044002,27.0820074840381,27.0364597595924,27.126978858044,27.0974144741267,0.5,27.3
5829600,50.5225103753945,26.9999999999999,50.2830074186809,50.2993637301613,50.2219442533608,50.2380225192211,50.1419976795742,50.1743835939995,50.1158899762504,50.2535523602557,49.9505845104484,50.065621303092,27.0546479600085,27.0557218684596,27.0720032588983,27.0671199893639,27.1029472942998,27.0927780967851,27.1120163295895,27.0649964693849,27.1530822235831,27.1248356908571,0.5,27.3999999999999
5830200,50.5225109053648,26.9999999999999,50.2770836464793,50.3001457328409,50.159527750189,50.2140598684045,50.154032407139,50.1786697395811,50.1322202437655,50.261110833057,49.9812943923104,50.0857691835854,27.071255509947,27.0668287567519,27.1091653163962,27.0909932351346,27.1133298265601,27.1057033988457,27.1210281902713,27.0766766368862,27.1657902497994,27.1360354703742,0.5,27.3999999999999
5830800,50.5225110665585,26.9999999999999,50.2688113003767,50.2963344196449,50.1452969545424,50.1978008865873,50.1534575025591,50.1633922436898,50.1391509697313,50.2539793971111,49.9889022483802,50.082950907833,27.0803892772034,27.0724056908593,27.1217745763396,27.103952376346,27.119875234542,27.1167781068326,27.1248057643583,27.0856390794127,27.1732456647781,27.1436963129139,0.5,27.3999999999999
5831400,50.5225108519177,26.9999999999999,50.2660008251763,50.2867872709095,50.2001122235331,50.2012738991501,50.1462500746207,50.1427802904784,50.149116116457,50.2486915293274,49.9805132599914,50.0584122107225,27.0843207473661,27.0776328836467,27.1066376041758,27.1061375655057,27.125150723369,27.1263674600978,27.1241861023569,27.0903300970303,27.1804522453815,27.1548262696594,0.5,27.3999999999999
